Robot;CADJPY;buy;0.45;2017.12.06 03:44:54;2017.12.06 08:35:08;88.500;88.408;-0.36;M5_Zoom
Robot;USDJPY;sell;1.07;2017.12.06 04:45:00;2017.12.06 08:35:17;112.219;112.222;-0.03;M15_X3St[sl]
Robot;GBPJPY;buy;0.21;2017.12.05 18:00:14;2017.12.06 09:31:53;151.793;150.166;-3.05;H_TSQ_1[sl]
Robot;GBPCHF;buy;2.49;2017.12.06 01:07:00;2017.12.06 09:32:06;1.324;1.321;-8.03;Return_2[sl]
Manual;GER30;sell;1.00;2017.12.05 21:48:40;2017.12.06 10:23:50;13001.500;12919.800;95.15;
Manual;GER30;sell;1.00;2017.12.06 11:59:41;2017.12.06 12:13:19;12905.300;12919.000;-16.20;
Manual;GER30;sell;1.00;2017.12.06 12:17:53;2017.12.06 12:28:29;12902.300;12917.300;-17.74;
Manual;GER30;sell;1.00;2017.12.06 12:29:53;2017.12.06 12:34:35;12903.300;12918.800;-18.34;
Manual;GER30;buy;1.00;2017.12.06 12:35:03;2017.12.06 13:41:16;12922.800;12924.500;2.01;[sl]
Manual;GER30;buy;1.00;2017.12.06 12:49:50;2017.12.06 13:41:16;12926.300;12924.500;-2.13;[sl]
Manual;GER30;sell;1.00;2017.12.06 13:42:18;2017.12.06 13:54:38;12922.000;12925.500;-4.13;
Manual;GER30;buy;1.00;2017.12.06 14:00:26;2017.12.06 14:10:30;12931.500;12922.000;-11.22;[sl]
Manual;GER30;sell;1.00;2017.12.06 14:11:40;2017.12.06 14:43:01;12914.000;12934.000;-23.61;
Manual;GER30;sell;1.00;2017.12.06 14:10:31;2017.12.06 14:43:02;12921.500;12934.500;-15.35;
Manual;GER30;buy;1.00;2017.12.06 14:43:09;2017.12.06 15:23:03;12935.500;12911.500;-28.35;[sl]
Manual;GER30;sell;1.00;2017.12.06 15:24:03;2017.12.06 15:52:30;12904.000;12928.800;-29.28;[sl]
Manual;GER30;sell;1.00;2017.12.06 15:23:47;2017.12.06 15:52:30;12907.800;12928.800;-24.79;[sl]
Robot;USDCAD;sell;0.11;2017.12.05 04:00:32;2017.12.06 17:20:21;1.266;1.276;-0.87;H_St4_b[sl]
Robot;USDCAD;sell;0.11;2017.12.05 04:00:32;2017.12.06 17:20:21;1.266;1.276;-0.87;H_St4_a[sl]
Robot;CADJPY;buy;0.47;2017.11.30 21:00:12;2017.12.06 18:00:09;87.254;87.924;2.80;H_TSQ_1
Manual;GER30;buy;1.00;2017.12.06 15:54:15;2017.12.06 18:59:10;12931.500;12990.000;68.97;
Manual;GER30;buy;1.00;2017.12.06 16:04:48;2017.12.06 18:59:10;12941.500;12990.000;57.18;
Manual;GER30;sell;1.00;2017.12.06 19:01:06;2017.12.06 19:11:57;12990.000;12993.500;-4.12;
Manual;GER30;sell;1.00;2017.12.06 19:03:10;2017.12.06 19:13:32;12982.800;12997.300;-17.09;
Manual;GER30;sell;1.00;2017.12.06 19:18:26;2017.12.06 19:33:19;12984.000;12994.800;-12.74;
Manual;GER30;sell;1.00;2017.12.06 19:15:41;2017.12.06 19:33:20;12990.300;12994.800;-5.31;
Manual;GER30;buy;1.00;2017.12.06 20:33:00;2017.12.06 21:08:55;13005.500;13007.000;1.77;
Manual;US500;buy;1.00;2017.12.06 20:50:46;2017.12.06 22:29:41;2632.600;2630.900;-1.70;
Manual;US500;buy;1.00;2017.12.06 20:36:25;2017.12.06 22:29:41;2632.400;2630.900;-1.50;
Manual;GER30;buy;1.00;2017.12.06 19:34:54;2017.12.06 22:29:42;12997.800;13011.800;16.51;
Robot;USDCHF;buy;4.74;2017.12.07 00:04:50;2017.12.07 01:56:10;0.989;0.990;5.41;Return_1[tp]
Manual;GER30;buy;1.00;2017.12.07 11:00:51;2017.12.07 12:53:58;13043.000;13050.500;8.84;[sl]
Manual;GER30;buy;1.00;2017.12.07 11:38:35;2017.12.07 12:53:58;13060.500;13050.500;-11.78;[sl]
Manual;GER30;buy;1.00;2017.12.07 13:09:13;2017.12.07 13:26:23;13050.500;13031.500;-22.38;[sl]
Manual;GER30;buy;1.00;2017.12.07 13:08:53;2017.12.07 13:26:23;13049.500;13031.500;-21.20;[sl]
Manual;GER30;buy;1.00;2017.12.07 13:59:12;2017.12.07 14:06:07;13031.500;13008.300;-27.35;[sl]
Manual;GER30;buy;1.00;2017.12.07 14:47:01;2017.12.07 14:53:57;13028.000;13009.000;-22.38;[sl]
Manual;GER30;sell;1.00;2017.12.07 14:54:41;2017.12.07 15:27:33;13011.500;13006.500;5.90;[sl]
Manual;GER30;sell;1.00;2017.12.07 14:08:45;2017.12.07 15:27:33;13009.500;13006.500;3.54;[sl]
Manual;GER30;sell;1.00;2017.12.07 14:59:54;2017.12.07 15:27:33;12999.000;13006.500;-8.84;[sl]
Manual;GER30;buy;1.00;2017.12.07 15:29:42;2017.12.07 15:39:15;13009.300;12996.800;-14.73;
Manual;GER30;sell;1.00;2017.12.07 16:03:10;2017.12.07 16:04:32;12992.800;13004.500;-13.80;
Manual;GER30;sell;1.00;2017.12.07 15:37:38;2017.12.07 16:04:32;12994.500;13004.500;-11.79;
Manual;GER30;sell;1.00;2017.12.07 15:39:18;2017.12.07 16:04:32;12996.500;13004.500;-9.44;
Robot;GBPUSD;sell;0.25;2017.12.06 01:00:04;2017.12.07 16:56:04;1.342;1.342;-0.03;M15_TSQ_1[sl]
Manual;GER30;buy;1.00;2017.12.07 16:37:19;2017.12.07 17:01:21;13024.000;13016.800;-8.49;[sl]
Manual;GER30;buy;1.00;2017.12.07 16:04:46;2017.12.07 17:01:21;13005.500;13017.000;13.57;[sl]
Manual;GER30;buy;1.00;2017.12.07 16:12:44;2017.12.07 17:01:21;13019.500;13016.800;-3.19;[sl]
Robot;USDCAD;buy;0.44;2017.12.06 20:00:07;2017.12.07 19:42:19;1.279;1.281;0.78;H_TSQ_1[sl]
Robot;GBPAUD;buy;0.23;2017.12.07 14:00:00;2017.12.07 20:22:44;1.773;1.789;2.85;H_ADX_0[tp]
Robot;EURGBP;buy;0.17;2017.12.07 01:00:06;2017.12.07 21:17:51;0.882;0.874;-1.79;M30_TSQ_1[sl]
Robot;EURGBP;sell;0.10;2017.11.29 02:00:02;2017.12.07 22:54:50;0.887;0.874;1.75;H_Classic_a[tp]
Manual;OILMN;buy;1.00;2017.12.07 16:40:57;2017.12.07 23:00:42;56.410;56.580;1.70;
Manual;OILMN;buy;1.00;2017.12.07 13:52:04;2017.12.07 23:00:42;56.260;56.580;3.20;
Robot;USDCAD;buy;1.77;2017.12.08 04:10:00;2017.12.08 08:49:00;1.285;1.286;0.70;M5_Zoom
Robot;EURGBP;sell;0.17;2017.12.07 22:05:00;2017.12.08 08:58:31;0.875;0.874;0.25;M5_ADX_1[sl]
Robot;EURUSD;buy;0.71;2017.12.04 00:05:02;2017.12.08 09:05:21;1.187;1.175;-8.75;GAP_2[sl]
Robot;EURUSD;buy;0.71;2017.12.04 00:05:01;2017.12.08 09:05:21;1.187;1.175;-8.70;GAP_1[sl]
Robot;EURUSD;buy;0.71;2017.12.04 00:05:03;2017.12.08 09:05:37;1.187;1.175;-8.78;GAP_3[sl]
Robot;GBPUSD;buy;0.28;2017.12.08 08:50:00;2017.12.08 11:00:52;1.347;1.348;0.20;M5_Zoom[sl]
Robot;GBPJPY;buy;0.10;2017.12.07 21:40:02;2017.12.08 14:15:17;152.204;152.365;0.14;M5_ADX_1[sl]
Robot;GBPJPY;buy;0.10;2017.12.08 04:01:47;2017.12.08 14:15:44;152.737;152.269;-0.42;M5_ADX_3[sl]
Robot;EURGBP;sell;0.10;2017.12.08 06:17:30;2017.12.08 15:24:35;0.872;0.877;-0.61;M5_ADX_2[sl]
Robot;GBPJPY;buy;0.69;2017.12.08 15:22:17;2017.12.08 15:30:01;152.101;151.937;-1.00;M15_Zoom[sl]
Robot;GBPJPY;buy;0.32;2017.12.08 14:21:33;2017.12.08 15:30:01;152.248;151.937;-0.88;M15_Zoom[sl]
Robot;GBPJPY;buy;0.21;2017.12.08 14:15:03;2017.12.08 15:30:01;152.435;151.955;-0.89;M15_Zoom[sl]
Robot;USDJPY;buy;0.11;2017.12.07 20:00:02;2017.12.08 15:30:01;112.782;113.327;0.53;H_St4_b[sl]
Robot;USDJPY;buy;0.11;2017.12.07 20:00:00;2017.12.08 15:30:01;112.782;113.327;0.53;H_St4_a[sl]
Robot;USDJPY;buy;0.42;2017.12.07 20:15:00;2017.12.08 15:30:01;112.773;113.327;2.05;M15_X3St[sl]
Manual;GBPJPY;buy;0.50;2017.12.08 09:34:52;2017.12.08 16:40:35;153.007;151.755;-5.53;[sl]
Manual;GBPJPY;buy;2.00;2017.12.07 23:15:53;2017.12.08 16:40:35;152.402;151.755;-11.48;[sl]
Robot;GBPJPY;buy;0.10;2017.12.08 01:34:30;2017.12.08 16:40:35;152.624;151.742;-0.78;M5_ADX_2[sl]
Robot;EURGBP;sell;0.10;2017.12.07 19:00:04;2017.12.08 17:37:30;0.878;0.878;-0.01;H_Classic_b[sl]
Robot;EURGBP;sell;0.10;2017.12.07 19:00:03;2017.12.08 17:37:30;0.878;0.878;-0.01;H_Classic_a[sl]
Robot;GBPCHF;buy;0.40;2017.12.08 01:15:01;2017.12.08 17:38:50;1.341;1.330;-4.25;M15_ADX_1[sl]
Robot;EURGBP;sell;0.10;2017.11.29 02:00:02;2017.12.08 17:42:39;0.887;0.879;0.95;H_Classic_b[sl]
Robot;AUDUSD;sell;1.36;2017.12.08 05:05:01;2017.12.08 18:11:56;0.751;0.751;0.74;M5_Zoom
Robot;GBPCHF;buy;0.60;2017.12.08 14:45:01;2017.12.08 18:39:08;1.338;1.327;-7.13;M15_Zoom[sl]
Manual;OILMN;buy;2.00;2017.12.08 09:40:21;2017.12.08 23:00:11;56.700;57.350;13.00;
Manual;OILMN;buy;1.00;2017.12.08 17:55:12;2017.12.08 23:00:11;57.480;57.350;-1.30;
Manual;OILMN;buy;1.00;2017.12.08 09:57:16;2017.12.08 23:00:11;56.770;57.350;5.80;
Robot;CADJPY;buy;0.23;2017.12.08 16:20:00;2017.12.11 00:35:25;88.235;88.291;0.12;M5_Zoom
Robot;GBPCHF;buy;1.04;2017.12.08 16:40:35;2017.12.11 09:51:22;1.333;1.326;-7.22;M15_Zoom[sl]
Robot;GBPCHF;buy;3.92;2017.12.08 18:37:08;2017.12.11 09:51:22;1.328;1.326;-7.13;M15_Zoom[sl]
Dep�;;balance;;;2017.12.11 12:31:59;;;7.78;CD-MBK-WLT 2266010945
Credit;;balance;;;2017.12.11 12:31:59;;;-278.22;Credit Out
Dep�;;balance;;;2017.12.11 12:31:59;;;278.22;EXP06
Dep�;;balance;;;2017.12.11 12:31:59;;;0.5;EXP05-MBK-WLT 2266010945
Credit;;balance;;;2017.12.11 12:32:00;;;4.14;Credit In-XMDB
Credit;;balance;;;2017.12.11 12:32:55;;;63.33;Credit In-XMP
Manual;GBPJPY;buy;0.50;2017.12.11 12:27:05;2017.12.11 13:56:45;151.652;151.670;0.08;
Manual;GBPJPY;buy;1.00;2017.12.11 12:28:52;2017.12.11 13:56:45;151.657;151.670;0.11;
Manual;GBPJPY;buy;0.50;2017.12.11 13:02:23;2017.12.11 13:56:45;151.827;151.670;-0.69;
Manual;GBPJPY;buy;0.50;2017.12.11 12:34:12;2017.12.11 13:56:45;151.717;151.670;-0.20;
Manual;GBPJPY;buy;1.27;2017.12.11 12:22:31;2017.12.11 13:56:46;151.586;151.670;0.94;
Manual;GBPJPY;buy;0.73;2017.12.11 12:21:18;2017.12.11 13:56:46;151.594;151.670;0.49;
Manual;GBPJPY;buy;1.50;2017.12.11 14:02:55;2017.12.11 14:13:30;151.639;151.429;-2.78;
Manual;GBPJPY;buy;2.00;2017.12.11 14:02:13;2017.12.11 14:13:31;151.632;151.429;-3.58;
Robot;USDJPY;buy;0.42;2017.12.01 16:00:00;2017.12.11 14:44:34;112.752;113.293;2.02;M30_TSQ_1[sl]
Manual;GER30;buy;1.00;2017.12.08 16:03:49;2017.12.11 16:34:24;13189.000;13125.800;-75.60;[sl]
Manual;GER30;buy;1.00;2017.12.11 16:58:36;2017.12.11 17:56:58;13141.500;13112.500;-34.23;[sl]
Manual;GOLD;sell;0.19;2017.12.11 15:44:50;2017.12.11 18:04:42;1247.870;1248.000;-0.02;
Manual;GOLD;sell;0.77;2017.12.11 16:59:20;2017.12.11 18:04:42;1247.190;1248.000;-0.62;
Manual;GOLD;sell;1.00;2017.12.11 15:43:28;2017.12.11 18:04:43;1247.960;1248.000;-0.04;
Manual;GOLD;sell;1.04;2017.12.11 15:20:50;2017.12.11 18:04:43;1249.060;1248.000;1.10;
Manual;GBPJPY;buy;3.00;2017.12.11 15:21:57;2017.12.11 20:02:02;151.482;151.256;-5.98;[sl]
Manual;GBPJPY;buy;1.00;2017.12.11 16:39:50;2017.12.11 20:02:02;151.647;151.256;-3.44;[sl]
Manual;GBPJPY;buy;1.00;2017.12.11 15:44:01;2017.12.11 20:02:02;151.612;151.256;-3.14;[sl]
Manual;GER30;buy;1.00;2017.12.11 19:27:00;2017.12.11 22:23:02;13136.300;13137.000;0.82;
Robot;USDJPY;buy;0.50;2017.12.11 14:45:01;2017.12.11 23:45:01;113.286;113.561;1.21;M5_Zoom
Manual;GER30;buy;1.00;2017.12.11 22:57:19;2017.12.12 09:31:24;13153.300;13132.500;-25.61;
Robot;USDCHF;buy;0.32;2017.12.05 18:00:13;2017.12.12 11:00:10;0.988;0.990;0.73;H_TSQ_1
Manual;GOLD;sell;1.63;2017.12.11 19:28:20;2017.12.12 11:44:29;1245.190;1244.850;0.55;
Manual;GOLD;sell;1.03;2017.12.11 19:22:30;2017.12.12 11:44:29;1245.700;1244.850;0.88;
Manual;GOLD;sell;1.00;2017.12.12 09:25:44;2017.12.12 11:44:29;1244.540;1244.860;-0.32;
Manual;GOLD;sell;0.34;2017.12.11 19:22:09;2017.12.12 11:44:29;1245.810;1244.850;0.33;
Robot;GBPAUD;buy;0.12;2017.12.07 20:22:44;2017.12.12 11:59:24;1.789;1.763;-2.42;H_ADX_2[sl]
Manual;GBPJPY;buy;4.00;2017.12.11 20:59:56;2017.12.12 12:06:17;151.485;151.110;-13.30;[sl]
Manual;GBPJPY;buy;1.00;2017.12.11 23:35:32;2017.12.12 12:06:17;151.521;151.110;-3.65;[sl]
Manual;GER30;buy;1.00;2017.12.12 11:36:34;2017.12.12 12:29:19;13147.000;13124.500;-26.49;
Manual;GOLD;sell;4.00;2017.12.12 12:24:25;2017.12.12 13:00:51;1243.090;1244.470;-5.52;
Manual;OILMN;buy;1.00;2017.12.11 14:45:35;2017.12.12 13:04:03;57.290;58.290;10.00;
Manual;OILMN;buy;1.00;2017.12.11 17:38:43;2017.12.12 13:04:03;57.680;58.290;6.10;
Manual;OILMN;buy;1.00;2017.12.11 14:45:43;2017.12.12 13:04:03;57.470;58.290;8.20;
Robot;EURJPY;buy;0.23;2017.12.08 04:00:04;2017.12.12 15:42:45;133.382;133.381;-0.02;H4_TSQ_1[sl]
Manual;GER30;buy;1.00;2017.12.12 13:20:50;2017.12.12 17:27:01;13145.000;13146.000;1.17;[sl]
Manual;GBPJPY;buy;5.00;2017.12.12 14:02:30;2017.12.12 19:27:59;151.479;151.238;-10.61;[sl]
Manual;GBPJPY;buy;1.00;2017.12.12 15:34:34;2017.12.12 19:27:59;151.713;151.238;-4.19;[sl]
Manual;GOLD;sell;1.00;2017.12.12 17:08:50;2017.12.12 19:29:15;1239.680;1241.860;-2.18;[sl]
Manual;GOLD;sell;1.00;2017.12.12 14:11:06;2017.12.12 19:29:15;1242.350;1241.860;0.49;[sl]
Manual;GOLD;sell;1.00;2017.12.12 15:30:57;2017.12.12 19:29:15;1241.400;1241.860;-0.46;[sl]
Manual;GOLD;sell;1.00;2017.12.12 15:24:53;2017.12.12 19:29:15;1242.610;1241.860;0.75;[sl]
Manual;GOLD;sell;4.00;2017.12.12 13:47:29;2017.12.12 19:29:15;1243.380;1241.860;6.08;[sl]
Manual;GOLD;sell;0.76;2017.12.12 19:44:26;2017.12.12 20:02:03;1240.370;1239.780;0.45;
Manual;GOLD;sell;1.00;2017.12.12 19:54:32;2017.12.12 20:02:03;1239.060;1239.790;-0.73;
Manual;GOLD;sell;1.31;2017.12.12 19:31:23;2017.12.12 20:02:03;1240.730;1239.790;1.23;
Manual;GER30;buy;1.00;2017.12.12 17:09:39;2017.12.12 22:46:59;13168.300;13174.300;7.04;
Robot;CHFJPY;sell;0.10;2017.10.05 16:00:07;2017.12.13 08:47:55;115.062;114.532;0.38;H4_Classic_b
Robot;EURJPY;sell;0.94;2017.12.12 04:00:01;2017.12.13 08:48:30;133.515;133.334;1.48;M15_TSQ_1
Robot;CADJPY;buy;0.17;2017.12.12 15:45:01;2017.12.13 09:03:27;88.356;88.207;-0.22;M5_Zoom
Robot;GBPUSD;sell;0.22;2017.12.07 14:15:01;2017.12.13 11:00:02;1.334;1.334;-0.04;M15_TSQ_2
Manual;OILMN;buy;1.00;2017.12.13 09:10:49;2017.12.13 12:38:20;57.580;57.500;-0.80;
Manual;OILMN;buy;1.00;2017.12.13 09:40:21;2017.12.13 12:38:47;57.620;57.460;-1.60;
Robot;CADJPY;buy;0.20;2017.12.12 19:27:24;2017.12.13 13:32:37;88.153;88.137;-0.03;M5_Zoom
Robot;USDJPY;sell;0.61;2017.12.13 13:45:01;2017.12.13 14:21:57;113.340;113.345;-0.03;M15_X3St[sl]
Manual;GBPJPY;buy;1.00;2017.12.13 11:21:20;2017.12.13 15:22:32;151.351;151.001;-3.09;[sl]
Manual;GBPJPY;buy;4.00;2017.12.13 09:20:42;2017.12.13 15:22:32;151.243;151.006;-8.37;[sl]
Robot;AUDUSD;sell;0.40;2017.11.29 00:00:05;2017.12.13 15:32:38;0.759;0.759;-0.15;H_TSQ_1[sl]
Manual;OILMN;buy;1.00;2017.12.13 15:38:50;2017.12.13 16:38:01;57.740;57.230;-5.10;[sl]
Manual;OILMN;buy;1.00;2017.12.13 15:39:00;2017.12.13 16:38:01;57.750;57.230;-5.20;[sl]
Manual;GER30;buy;1.00;2017.12.13 12:39:03;2017.12.13 17:22:12;13174.800;13137.500;-43.85;[sl]
Manual;GER30;buy;1.00;2017.12.13 17:39:20;2017.12.13 17:49:00;13148.500;13123.500;-29.39;[sl]
Manual;GBPJPY;buy;5.00;2017.12.13 17:16:35;2017.12.13 17:58:23;151.305;151.047;-11.41;
Manual;GBPJPY;buy;1.00;2017.12.13 17:40:12;2017.12.13 17:58:23;151.396;151.048;-3.08;
Manual;GOLD;buy;3.00;2017.12.13 15:39:34;2017.12.13 19:54:43;1246.310;1245.810;-1.50;
Robot;USDJPY;buy;0.17;2017.12.12 13:00:02;2017.12.13 21:00:04;113.470;112.707;-1.15;H_T200[sl]
Robot;GBPAUD;sell;0.10;2017.12.13 17:00:03;2017.12.13 21:17:07;1.758;1.751;0.56;H_Classic_a[tp]
Robot;USDCAD;buy;0.33;2017.12.08 19:00:09;2017.12.13 23:00:15;1.287;1.282;-1.26;H_TSQ_1
Manual;GOLD;buy;0.20;2017.12.13 20:37:21;2017.12.14 09:04:05;1248.460;1256.060;1.47;
Manual;GOLD;buy;1.00;2017.12.13 21:13:01;2017.12.14 09:04:05;1254.000;1256.060;1.79;
Manual;GER30;buy;1.00;2017.12.14 10:20:19;2017.12.14 12:11:17;13109.800;13064.300;-53.78;[sl]
Robot;GOLD;sell;0.10;2017.12.14 09:00:07;2017.12.14 12:41:11;1256.660;1255.800;0.09;H_T200
Manual;OILMN;sell;1.00;2017.12.14 11:50:31;2017.12.14 13:01:07;56.470;56.610;-1.40;
Manual;OILMN;sell;2.00;2017.12.14 11:37:03;2017.12.14 13:01:07;56.600;56.610;-0.20;
Manual;GBPJPY;buy;1.45;2017.12.14 10:19:34;2017.12.14 13:35:23;151.449;151.491;0.54;
Manual;GBPJPY;buy;1.00;2017.12.14 10:06:57;2017.12.14 13:35:23;151.436;151.501;0.58;
Manual;GBPJPY;buy;1.00;2017.12.14 12:40:25;2017.12.14 13:35:23;151.533;151.491;-0.37;
Manual;GBPJPY;buy;0.55;2017.12.14 09:05:08;2017.12.14 13:35:23;151.387;151.500;0.55;
Manual;GBPJPY;buy;4.00;2017.12.14 14:59:38;2017.12.14 16:04:32;151.364;151.099;-9.40;[sl]
Manual;GBPJPY;buy;1.00;2017.12.14 15:40:24;2017.12.14 16:04:32;151.471;151.099;-3.29;[sl]
Manual;GER30;sell;1.00;2017.12.14 12:19:08;2017.12.14 16:33:51;13063.500;13125.500;-73.21;[sl]
Manual;GOLD;buy;3.00;2017.12.14 14:24:59;2017.12.14 16:53:48;1257.820;1250.650;-21.51;[sl]
Manual;GOLD;buy;3.00;2017.12.14 12:59:47;2017.12.14 16:53:48;1256.720;1250.650;-18.21;[sl]
Robot;EURGBP;buy;0.12;2017.12.11 10:30:03;2017.12.14 18:00:12;0.882;0.877;-0.79;M30_TSQ_1
Robot;EURJPY;sell;0.21;2017.12.14 17:00:09;2017.12.14 18:33:06;132.974;132.474;0.94;M15_TSQ_1[tp]
Manual;GBPJPY;buy;5.00;2017.12.14 18:52:33;2017.12.14 19:58:01;151.281;150.907;-16.65;[sl]
Robot;USDCAD;buy;0.10;2017.12.08 20:00:05;2017.12.14 20:07:12;1.287;1.277;-0.80;H_St4_a[sl]
Robot;USDCAD;buy;0.10;2017.12.08 20:00:06;2017.12.14 20:07:13;1.287;1.277;-0.80;H_St4_b[sl]
Robot;USDCAD;sell;0.20;2017.12.13 23:00:16;2017.12.14 23:07:32;1.282;1.279;0.52;H_TSQ_1[sl]
Robot;GBPUSD;buy;0.15;2017.12.13 11:00:03;2017.12.15 00:00:45;1.334;1.342;1.17;M15_TSQ_1[sl]
Robot;AUDUSD;buy;0.21;2017.12.14 23:25:01;2017.12.15 02:40:01;0.767;0.767;0.02;M5_Zoom
Robot;AUDCAD;sell;0.33;2017.12.14 23:11:28;2017.12.15 11:30:43;0.982;0.979;0.74;Return_1[tp]
Robot;GBPAUD;sell;0.10;2017.12.15 10:00:03;2017.12.15 15:32:31;1.747;1.740;0.55;H_Classic_a[tp]
Robot;EURGBP;sell;0.10;2017.12.14 18:00:12;2017.12.15 15:42:38;0.877;0.885;-1.06;M30_TSQ_1[sl]
Robot;GBPAUD;sell;0.10;2017.12.15 10:00:05;2017.12.15 18:00:55;1.748;1.742;0.42;H_Classic_b[sl]
Robot;GBPAUD;sell;0.10;2017.12.13 17:00:05;2017.12.15 18:00:55;1.758;1.742;1.24;H_Classic_b[sl]
Robot;USDCAD;buy;0.10;2017.12.15 17:00:18;2017.12.15 20:22:43;1.281;1.287;0.46;H_St4_a[tp]
Robot;AUDUSD;buy;0.22;2017.12.15 12:05:01;2017.12.15 22:05:39;0.768;0.765;-0.65;M5_Zoom
Robot;CADJPY;sell;0.36;2017.12.06 18:00:09;2017.12.18 00:05:01;87.925;87.625;0.72;H_TSQ_1[sl]
Robot;EURJPY;buy;0.14;2017.12.15 17:30:01;2017.12.18 00:17:43;132.587;132.265;-0.41;M15_TSQ_1[sl]
Robot;USDCAD;buy;0.10;2017.12.15 17:00:19;2017.12.18 05:49:08;1.281;1.285;0.34;H_St4_b[sl]
Robot;USDJPY;buy;0.17;2017.12.01 17:00:05;2017.12.18 13:00:01;112.700;112.596;-0.16;H_Classic_a
Robot;USDJPY;buy;0.17;2017.12.01 17:00:07;2017.12.18 14:00:00;112.668;112.524;-0.22;H_Classic_b
Robot;EURGBP;buy;0.10;2017.12.15 16:10:02;2017.12.18 15:47:32;0.884;0.880;-0.58;M5_ADX_1[sl]
Robot;GBPUSD;buy;0.10;2017.12.18 13:45:00;2017.12.19 03:12:20;1.337;1.336;-0.03;M15_TSQ_1[sl]
Robot;EURJPY;buy;0.21;2017.12.19 10:00:00;2017.12.19 15:32:00;132.845;133.348;0.93;M15_TSQ_1[tp]
Robot;USDCAD;sell;0.10;2017.12.14 21:00:10;2017.12.19 16:00:00;1.274;1.288;-1.07;H_TSQ_2
Robot;USDCHF;sell;0.19;2017.12.12 11:00:10;2017.12.19 16:41:41;0.990;0.987;0.31;H_TSQ_1[sl]
Robot;USDJPY;buy;0.10;2017.12.19 12:00:02;2017.12.19 22:46:06;112.623;112.839;0.19;M15_X3St[sl]
Robot;NZDUSD;buy;0.27;2017.12.13 06:00:11;2017.12.19 23:46:34;0.696;0.697;0.43;H_TSQ_1[sl]
Robot;NZDUSD;buy;0.86;2017.12.13 16:55:03;2017.12.19 23:46:41;0.699;0.697;-2.04;M5_ADX_1[sl]
Robot;EURJPY;buy;0.11;2017.12.20 08:55:00;2017.12.20 10:13:31;133.708;133.951;0.23;M5_Zoom
Robot;EURGBP;sell;0.10;2017.12.14 19:00:10;2017.12.20 18:00:01;0.876;0.886;-1.38;H_Classic_a
Manual;GOLD;buy;2.00;2017.12.15 15:08:14;2017.12.20 19:38:35;1260.190;1267.490;13.97;[tp]
Manual;GOLD;buy;1.00;2017.12.15 10:12:48;2017.12.20 19:56:40;1257.570;1266.590;8.72;
Manual;GOLD;buy;1.00;2017.12.14 20:15:57;2017.12.20 20:57:07;1256.900;1265.320;8.03;
Robot;EURJPY;buy;0.12;2017.12.21 00:05:01;2017.12.21 04:47:17;134.638;134.616;-0.02;M5_Zoom
Robot;GBPUSD;buy;0.10;2017.12.20 15:30:04;2017.12.21 09:15:01;1.341;1.336;-0.53;M15_TSQ_1
Robot;USDJPY;buy;0.10;2017.12.21 02:00:00;2017.12.21 10:15:09;113.263;113.535;0.24;M5_Zoom
Manual;GOLD;buy;1.50;2017.12.21 03:17:04;2017.12.21 14:37:47;1267.180;1263.820;-5.04;
Robot;USDCAD;buy;0.10;2017.12.19 18:00:02;2017.12.21 15:30:00;1.290;1.279;-0.87;H_St4_a[sl]
Robot;USDCAD;buy;0.10;2017.12.19 18:00:02;2017.12.21 15:30:00;1.290;1.279;-0.87;H_St4_b[sl]
Manual;US500;buy;1.00;2017.12.21 14:04:08;2017.12.21 22:49:15;2684.200;2685.700;1.50;
Robot;EURGBP;buy;0.10;2017.12.20 17:30:00;2017.12.22 02:00:44;0.886;0.886;-0.03;M30_TSQ_1[sl]
Robot;CADJPY;buy;0.10;2017.12.21 21:30:00;2017.12.22 05:58:34;89.113;88.937;-0.16;M5_Zoom
Robot;EURJPY;buy;0.11;2017.12.21 14:50:03;2017.12.22 08:36:32;134.564;134.345;-0.21;M5_Zoom
Robot;EURJPY;buy;0.17;2017.12.22 02:14:25;2017.12.22 08:36:33;134.157;134.348;0.28;M5_Zoom
Robot;CADJPY;buy;0.10;2017.12.21 23:22:52;2017.12.22 09:10:18;88.905;88.972;0.06;M5_Zoom
Robot;USDJPY;sell;0.10;2017.12.18 13:00:01;2017.12.22 10:00:02;112.596;113.416;-0.77;H_Classic_a
Robot;CADJPY;sell;0.10;2017.12.18 16:00:00;2017.12.22 15:00:02;87.349;89.221;-1.70;H_TSQ_1
Robot;USDCAD;sell;0.15;2017.12.21 20:15:00;2017.12.22 15:30:27;1.272;1.276;-0.48;M15_ADX_1[sl]
Robot;EURGBP;sell;0.10;2017.12.14 19:00:10;2017.12.22 17:00:03;0.876;0.886;-1.38;H_Classic_b
Robot;CADJPY;buy;0.10;2017.12.22 15:35:00;2017.12.22 21:21:06;88.789;89.000;0.19;M5_Zoom
Robot;GBPAUD;sell;0.10;2017.12.21 16:00:02;2017.12.22 23:15:34;1.738;1.730;0.54;H_Classic_a[tp]
Robot;USDCAD;buy;0.10;2017.12.19 16:00:01;2017.12.26 09:05:04;1.288;1.272;-1.28;H_TSQ_1
Robot;CHFJPY;buy;0.11;2017.12.08 20:00:07;2017.12.26 12:24:37;114.264;114.267;-0.14;H4_TSQ_1[sl]
